Zeit:;SDP1_01_330SY_RPM.Current_Value;SDP1_08_111TT.PV;SDP1_01_340TT.PV;SDP1_01_346PT.PV;SDP1_01_310SY_RPM.Current_Value;SDP1_01_326PT.PV;SDP1_01_370SY_RPM.Current_Value;SDP1_01_386PT.PV;SDP1_01_340TIC.SP;SDP1_56_665FT.PV;SDP1_56_461DT.PV;SDP1_56_361DT.PV;SDP1_02_230SY.PV;SDP1_08_110TT.PV;SDP1_56_565FT.PV
05.12.2021 12:16:55.838;;;;;;;;;84,97;;;;;;
05.12.2021 12:16:59.276;;;;279;;;;;;;;;;;
05.12.2021 12:17:23.183;;;85,1;;;;;;;;;;;;
05.12.2021 12:17:47.073;;;;;;;;;;13327;;;;;
05.12.2021 12:18:15.964;;62,3;;;;;;;;;0,9939;1,2009;;63;
05.12.2021 12:18:23.917;;;;;78,4;;;;;;;;;;
05.12.2021 12:18:25.417;;;;;78,0;;;;;;;;;;
05.12.2021 12:18:26.292;;;;;;;;277;;;;;;;
05.12.2021 12:18:35.183;;;;;;;77,5;;;;;;;;
05.12.2021 12:18:40.433;;;;;;275;;;;;;;;;
05.12.2021 12:18:47.292;;;;;;;;281;;;;;;;
05.12.2021 12:18:54.917;;;;;78,5;;;;;;;;;;
05.12.2021 12:18:59.777;;;;279;;;;;;;;;;;
05.12.2021 12:19:19.433;;;;;;281;;;;;;;;;
05.12.2021 12:19:25.167;;;;;;;77,0;;;;;;;;
05.12.2021 12:19:37.745;;;;;;;;;;;;;;63;
05.12.2021 12:19:41.792;;;;279;;;;;;;;;;;
05.12.2021 12:19:44.667;;;85,0;;;;;;;;;;;;
05.12.2021 12:20:35.277;;;;;;;;277;;;;;;;
05.12.2021 12:20:53.167;;;85,3;;;;;;;;;;;;
05.12.2021 12:20:55.433;;;;;;278;;;;;;;;;
05.12.2021 12:20:55.839;;;;;;;;;85,30;;;;;;
05.12.2021 12:20:56.293;;;;279;;;;;;;;;;;
05.12.2021 12:20:56.433;;;;;;279;;;;;;;;;
05.12.2021 12:20:58.793;;;;;;;;277;;;;;;;
05.12.2021 12:20:58.839;;;;;;;;;85,30;;;;;;
05.12.2021 12:21:01.433;;;;;;279;;;;;;;;;
05.12.2021 12:21:04.668;;;;;;;77,4;;;;;;;;
05.12.2021 12:21:05.168;;;;;;;77,5;;;;;;;;
05.12.2021 12:21:05.293;;;;279;;;;;;;;;;;
05.12.2021 12:21:15.261;;62,4;;;;;;;;;;;;;
05.12.2021 12:21:38.746;;;;;;;;;;;;;;63;
05.12.2021 12:21:41.277;;;;;;;;281;;;;;;;
05.12.2021 12:21:48.168;;;85,2;;;;;;;;;;;;
05.12.2021 12:22:32.652;;;85,0;;;;;;;;;;;;
05.12.2021 12:22:34.840;;;;;;;;;84,97;;;;;;
05.12.2021 12:22:43.246;;62,5;;;;;;;;;;;;;
05.12.2021 12:22:47.073;;;;;;;;;;13354;;;;;
05.12.2021 12:23:05.671;;;85,3;;;;;;;;;;;;
05.12.2021 12:23:21.343;;;;;;;;;85,38;;;;;;
05.12.2021 12:23:54.437;;;;;;281;;;;;;;;;
05.12.2021 12:24:14.251;;62,4;;;;;;;;;;;;;
05.12.2021 12:24:19.754;;;;;;;;;;;;;;63;
05.12.2021 12:24:38.785;;;;279;;;;;;;;;;;
05.12.2021 12:24:55.285;;;;;;;;281;;;;;;;
05.12.2021 12:24:59.848;;;;;;;;;85,02;;;;;;
05.12.2021 12:25:00.754;;;85,0;;;;;;;;;;;;
05.12.2021 12:25:00.941;;;;;;280;;;;;;;;;
05.12.2021 12:25:01.285;;;;279;;;;;;;;;;;
05.12.2021 12:25:01.348;;;;;;;;;85,01;;;;;;
05.12.2021 12:25:01.957;;;;;;280;;;;;;;;;
05.12.2021 12:25:04.785;;;;;;;;281;;;;;;;
05.12.2021 12:25:08.176;;;84,9;;;;;;;;;;;;
05.12.2021 12:25:11.441;;;;;;279;;;;;;;;;
05.12.2021 12:25:13.754;;62,3;;;;;;;;;;;;;
05.12.2021 12:25:28.272;;;;279;;;;;;;;;;;
05.12.2021 12:25:54.664;;;;;;;77,1;;;;;;;;
05.12.2021 12:25:55.164;;;;;;;77,0;;;;;;;;
05.12.2021 12:26:02.773;;;;;;;;277;;;;;;;
05.12.2021 12:26:13.664;;;84,7;;;;;;;;;;;;
05.12.2021 12:26:14.836;;;;;;;;;84,70;;;;;;
05.12.2021 12:26:36.119;;;;;;;;;;;;;93,4;;
05.12.2021 12:26:43.432;;;;;;281;;;;;;;;;
05.12.2021 12:27:03.166;;;85,0;;;;;;;;;;;;
05.12.2021 12:27:13.338;;;;;;;;;85,09;;;;;;
05.12.2021 12:27:43.292;;;;;;;;;;;;;;63;
05.12.2021 12:27:47.073;;;;;;;;;;13371;;;;;
05.12.2021 12:28:05.170;;;;;;;77,5;;;;;;;;
05.12.2021 12:28:08.279;;;;279;;;;;;;;;;;
05.12.2021 12:28:16.014;;62,3;;;;;;;;;0,9939;1,2008;;63;
05.12.2021 12:28:26.326;;;;;;;;281;;;;;;;
05.12.2021 12:28:27.797;;;;279;;;;;;;;;;;
05.12.2021 12:28:34.672;;;84,8;;;;;;;;;;;;
05.12.2021 12:28:35.172;;;;;;;77,0;;;;;;;;
05.12.2021 12:29:04.438;;;;;;281;;;;;;;;;
05.12.2021 12:29:05.282;;;;;;;;277;;;;;;;
05.12.2021 12:29:05.344;;;;;;;;;84,77;;;;;;
05.12.2021 12:29:06.438;;;;;;281;;;;;;;;;
05.12.2021 12:29:06.844;;;;;;;;;84,76;;;;;;
05.12.2021 12:29:15.173;;;84,7;;;;;;;;;;;;
05.12.2021 12:29:19.298;;;;279;;;;;;;;;;;
05.12.2021 12:29:23.924;;;;;78,4;;;;;;;;;;
05.12.2021 12:29:24.924;;;;;78,0;;;;;;;;;;
05.12.2021 12:29:26.299;;;;;;;;278;;;;;;;
05.12.2021 12:29:41.783;;;;;;;;277;;;;;;;
05.12.2021 12:30:06.940;;;;;;275;;;;;;;;;
05.12.2021 12:30:12.674;;;85,1;;;;;;;;;;;;
05.12.2021 12:30:18.346;;;;;;;;;85,14;;;;;;
05.12.2021 12:30:25.752;;62,2;;;;;;;;;;;;;
05.12.2021 12:30:34.924;;;;;78,5;;;;;;;;;;
05.12.2021 12:30:42.752;;;;;;;;;;;;;;63;
05.12.2021 12:30:54.190;;;;;;;77,3;;;;;;;;
05.12.2021 12:30:54.674;;;;;;;77,5;;;;;;;;
05.12.2021 12:31:02.299;;;;;;;;281;;;;;;;
05.12.2021 12:31:28.159;;;84,7;;;;;;;;;;;;
05.12.2021 12:31:35.174;;;;;;;77,0;;;;;;;;
05.12.2021 12:32:04.924;;;;;78,0;;;;;;;;;;
05.12.2021 12:32:39.284;;;;280;;;;;;;;;;;
05.12.2021 12:32:47.073;;;;;;;;;;13354;;;;;
05.12.2021 12:32:51.347;;;;;;;;;84,66;;;;;;
05.12.2021 12:33:02.300;;;;;;;;278;;;;;;;
05.12.2021 12:33:04.925;77;;;;;;;;;;;;;;
05.12.2021 12:33:05.472;77;;;;;;;;;;;;;;
05.12.2021 12:33:09.347;;;;;;;;;84,68;;;;;;
05.12.2021 12:33:10.003;;;;;;276;;;;;;;;;
05.12.2021 12:33:10.284;;;;276;;;;;;;;;;;
05.12.2021 12:33:10.847;;;;;;;;;84,68;;;;;;
05.12.2021 12:33:11.019;;;;;;275;;;;;;;;;
05.12.2021 12:33:15.800;;;;;;;;277;;;;;;;
05.12.2021 12:33:20.488;;;;;;275;;;;;;;;;
05.12.2021 12:33:26.284;;;;276;;;;;;;;;;;
05.12.2021 12:33:43.722;;;;;;;;;;;;;93,3;;
05.12.2021 12:33:57.301;;;;275;;;;;;;;;;;
05.12.2021 12:34:53.208;;;84,8;;;;;;;;;;;;
05.12.2021 12:35:03.427;77;;;;;;;;;;;;;;
05.12.2021 12:35:04.927;77;;;;;;;;;;;;;;
05.12.2021 12:35:12.724;;;85,0;;;;;;;;;;;;
05.12.2021 12:35:13.849;;;;;;;;;85,02;;;;;;
05.12.2021 12:35:34.427;;;;;78,4;;;;;;;;;;
05.12.2021 12:35:34.927;;;;;78,5;;;;;;;;;;
05.12.2021 12:35:59.943;;;;;;281;;;;;;;;;
05.12.2021 12:36:04.302;;;;280;;;;;;;;;;;
05.12.2021 12:36:08.177;;;84,7;;;;;;;;;;;;
05.12.2021 12:36:19.349;;;;;;;;;84,64;;;;;;
05.12.2021 12:36:34.927;;;;;78,0;;;;;;;;;;
05.12.2021 12:36:36.177;;;;;;;;;;;;;93,3;;
05.12.2021 12:36:59.771;;;;;;;;278;;;;;;;
05.12.2021 12:37:08.271;;;;279;;;;;;;;;;;
05.12.2021 12:37:09.146;;;84,8;;;;;;;;;;;;
05.12.2021 12:37:14.850;;;;;;;;;84,81;;;;;;
05.12.2021 12:37:15.271;;;;;;;;278;;;;;;;
05.12.2021 12:37:15.443;;;;;;277;;;;;;;;;
05.12.2021 12:37:16.334;;;;;;;;;84,81;;;;;;
05.12.2021 12:37:16.443;;;;;;276;;;;;;;;;
05.12.2021 12:37:16.772;;;;280;;;;;;;;;;;
05.12.2021 12:37:17.772;;;;;;;;278;;;;;;;
05.12.2021 12:37:23.913;;;;;78,1;;;;;;;;;;
05.12.2021 12:37:25.413;;;;;78,5;;;;;;;;;;
05.12.2021 12:37:39.428;;;;;;282;;;;;;;;;
05.12.2021 12:37:47.073;;;;;;;;;;13314;;;;;
05.12.2021 12:37:53.960;77;;;;;;;;;;;;;;
05.12.2021 12:37:54.944;77;;;;;;;;;;;;;;
05.12.2021 12:38:05.429;;;;;78,0;;;;;;;;;;
05.12.2021 12:38:06.163;;;84,7;;;;;;;;;;;;
05.12.2021 12:38:13.351;;;;;;;;;84,64;;;;;;
05.12.2021 12:38:16.054;;62,1;;;;;;;;;0,9939;1,2013;;63;
05.12.2021 12:38:28.774;;;;;;;;277;;;;;;;
05.12.2021 12:38:35.289;;;;275;;;;;;;;;;;
05.12.2021 12:38:40.649;;;84,8;;;;;;;;;;;;
05.12.2021 12:38:44.430;;;;;;275;;;;;;;;;
05.12.2021 12:39:05.961;77;;;;;;;;;;;;;;
05.12.2021 12:39:25.461;;;;;78,5;;;;;;;;;;
05.12.2021 12:40:01.337;;;;;;;;;84,90;;;;;;
05.12.2021 12:40:04.681;;;;;;;77,3;;;;;;;;
05.12.2021 12:40:05.681;;;;;;;77,5;;;;;;;;
05.12.2021 12:40:14.275;;;;;;;;282;;;;;;;
05.12.2021 12:40:36.009;;;;;;;;;;;;;;63;
05.12.2021 12:40:45.603;;62,0;;;;;;;;;;;;;
05.12.2021 12:41:02.277;;;;;;;;281;;;;;;;
05.12.2021 12:41:09.292;;;;279;;;;;;;;;;;
05.12.2021 12:41:19.434;;;;;;280;;;;;;;;;
05.12.2021 12:41:20.340;;;;;;;;;84,79;;;;;;
05.12.2021 12:41:20.434;;;;;;279;;;;;;;;;
05.12.2021 12:41:21.278;;;;;;;;281;;;;;;;
05.12.2021 12:41:21.840;;;;;;;;;84,79;;;;;;
05.12.2021 12:41:22.293;;;;;;;;281;;;;;;;
05.12.2021 12:41:39.340;;;;;;;;;84,87;;;;;;
05.12.2021 12:41:42.293;;;;279;;;;;;;;;;;
05.12.2021 12:41:56.669;;;84,7;;;;;;;;;;;;
05.12.2021 12:42:04.169;;;;;;;77,4;;;;;;;;
05.12.2021 12:42:05.169;;;;;;;77,0;;;;;;;;
05.12.2021 12:42:10.700;;;;;;;;;;;;;;62;
05.12.2021 12:42:11.185;;61,9;;;;;;;;;;;;;
05.12.2021 12:42:20.435;;;;;;281;;;;;;;;;
05.12.2021 12:42:28.779;;;;;;;;277;;;;;;;
05.12.2021 12:42:31.794;;;;279;;;;;;;;;;;
05.12.2021 12:42:47.073;;;;;;;;;;13348;;;;;
05.12.2021 12:43:25.171;;;84,8;;;;;;;;;;;;
05.12.2021 12:43:54.671;;;;;;;77,5;;;;;;;;
05.12.2021 12:43:56.202;;;;;;;;;;;;;;62;
05.12.2021 12:44:13.718;;61,7;;;;;;;;;;;;;
05.12.2021 12:44:36.344;;;;;;;;;84,49;;;;;;
05.12.2021 12:44:54.439;;;;;78,2;;;;;;;;;;
05.12.2021 12:44:54.923;;;;;78,0;;;;;;;;;;
05.12.2021 12:44:55.189;;;;;;;77,0;;;;;;;;
05.12.2021 12:45:00.845;;;84,6;;;;;;;;;;;;
05.12.2021 12:45:01.454;;;;;;275;;;;;;;;;
05.12.2021 12:45:21.798;;;;;;;;278;;;;;;;
05.12.2021 12:45:24.329;;;;279;;;;;;;;;;;
05.12.2021 12:45:24.345;;;;;;;;;84,58;;;;;;
05.12.2021 12:45:25.439;;;;;;276;;;;;;;;;
05.12.2021 12:45:25.782;;;;;;;;277;;;;;;;
05.12.2021 12:45:25.845;;;;;;;;;84,58;;;;;;
05.12.2021 12:45:28.939;;;;;;275;;;;;;;;;
05.12.2021 12:45:30.282;;;;279;;;;;;;;;;;
05.12.2021 12:45:50.657;;;84,7;;;;;;;;;;;;
05.12.2021 12:46:04.674;;;84,9;;;;;;;;;;;;
05.12.2021 12:46:16.347;;;;;;;;;84,96;;;;;;
05.12.2021 12:46:23.925;;;;;78,1;;;;;;;;;;
05.12.2021 12:46:25.425;;;;;78,5;;;;;;;;;;
05.12.2021 12:46:33.675;;;;;;;77,2;;;;;;;;
05.12.2021 12:46:34.675;;;;;;;77,5;;;;;;;;
05.12.2021 12:46:36.238;;;;;;;;;;;;;93,3;;
05.12.2021 12:47:01.206;;;;;;;;;;;;;;62;
05.12.2021 12:47:01.691;;61,8;;;;;;;;;;;;;
05.12.2021 12:47:27.785;;;;280;;;;;;;;;;;
05.12.2021 12:47:33.785;;;;;;;;282;;;;;;;
05.12.2021 12:47:40.941;;;;;;281;;;;;;;;;
05.12.2021 12:47:47.073;;;;;;;;;;13355;;;;;
05.12.2021 12:47:55.178;;;;;;;77,0;;;;;;;;
05.12.2021 12:48:00.787;;;;;;;;277;;;;;;;
05.12.2021 12:48:16.100;;61,9;;;;;;;;;0,9939;1,2013;;62;
05.12.2021 12:48:28.162;;;84,6;;;;;;;;;;;;
05.12.2021 12:48:31.334;;;;;;;;;84,56;;;;;;
05.12.2021 12:49:05.162;;;;;;;77,5;;;;;;;;
05.12.2021 12:49:18.287;;;;279;;;;;;;;;;;
05.12.2021 12:49:24.694;;;84,7;;;;;;;;;;;;
05.12.2021 12:49:27.788;;;;279;;;;;;;;;;;
05.12.2021 12:49:28.274;;;;;;;;281;;;;;;;
05.12.2021 12:49:28.336;;;;;;;;;84,66;;;;;;
05.12.2021 12:49:29.930;;;;;;280;;;;;;;;;
05.12.2021 12:49:30.274;;;;;;;;281;;;;;;;
05.12.2021 12:49:30.336;;;;;;;;;84,66;;;;;;
05.12.2021 12:49:30.930;;;;;;280;;;;;;;;;
05.12.2021 12:49:32.430;;;;;;279;;;;;;;;;
05.12.2021 12:49:37.789;;;;279;;;;;;;;;;;
05.12.2021 12:50:04.164;;;;;;;77,2;;;;;;;;
05.12.2021 12:50:05.164;;;;;;;77,0;;;;;;;;
05.12.2021 12:50:21.274;;;;279;;;;;;;;;;;
05.12.2021 12:50:32.149;;;84,6;;;;;;;;;;;;
05.12.2021 12:50:48.836;;;;;;;;;84,52;;;;;;
05.12.2021 12:50:50.430;;;;;;281;;;;;;;;;
05.12.2021 12:51:14.774;;;;;;;;277;;;;;;;
05.12.2021 12:51:35.665;;;;;;;77,5;;;;;;;;
05.12.2021 12:51:37.165;;;84,8;;;;;;;;;;;;
05.12.2021 12:51:57.837;;;;;;;;;84,85;;;;;;
05.12.2021 12:51:59.274;;;;280;;;;;;;;;;;
05.12.2021 12:52:47.073;;;;;;;;;;13359;;;;;
05.12.2021 12:53:12.275;;;;;;;;282;;;;;;;
05.12.2021 12:53:20.666;;;84,8;;;;;;;;;;;;
05.12.2021 12:53:28.275;;;;279;;;;;;;;;;;
05.12.2021 12:53:30.322;;;;;;;;281;;;;;;;
05.12.2021 12:53:33.931;;;;;;279;;;;;;;;;
05.12.2021 12:53:34.338;;;;;;;;;84,73;;;;;;
05.12.2021 12:53:34.838;;;;;;;;;84,72;;;;;;
05.12.2021 12:53:34.931;;;;;;279;;;;;;;;;
05.12.2021 12:53:35.791;;;;280;;;;;;;;;;;
05.12.2021 12:53:42.292;;;;;;;;281;;;;;;;
05.12.2021 12:53:42.667;;;84,7;;;;;;;;;;;;
05.12.2021 12:53:43.776;;;;279;;;;;;;;;;;
05.12.2021 12:54:22.934;;;;;;279;;;;;;;;;
05.12.2021 12:55:33.684;;;;;;;77,4;;;;;;;;
05.12.2021 12:55:34.669;;;;;;;77,0;;;;;;;;
05.12.2021 12:55:41.778;;;;;;;;278;;;;;;;
05.12.2021 12:56:05.170;;;;;;;77,5;;;;;;;;
05.12.2021 12:56:12.670;;;84,8;;;;;;;;;;;;
05.12.2021 12:56:16.311;;;;;;;;282;;;;;;;
05.12.2021 12:56:36.281;;;;;;;;;;;;;93,2;;
05.12.2021 12:56:37.438;;;;;;282;;;;;;;;;
05.12.2021 12:56:53.938;77;;;;;;;;;;;;;;
05.12.2021 12:56:54.953;78;;;;;;;;;;;;;;
05.12.2021 12:57:02.344;;;;;;;;;84,85;;;;;;
05.12.2021 12:57:08.391;;;;;;;;;;;;;;62;
05.12.2021 12:57:25.797;;;;284;;;;;;;;;;;
05.12.2021 12:57:27.297;;;;283;;;;;;;;;;;
05.12.2021 12:57:36.172;;;84,6;;;;;;;;;;;;
05.12.2021 12:57:38.297;;;;;;;;282;;;;;;;
05.12.2021 12:57:39.344;;;;;;;;;84,59;;;;;;
05.12.2021 12:57:39.453;;;;;;279;;;;;;;;;
05.12.2021 12:57:39.781;;;;284;;;;;;;;;;;
05.12.2021 12:57:41.344;;;;;;;;;84,58;;;;;;
05.12.2021 12:57:41.469;;;;;;280;;;;;;;;;
05.12.2021 12:57:43.469;;;;;;279;;;;;;;;;
05.12.2021 12:57:47.073;;;;;;;;;;13379;;;;;
05.12.2021 12:57:53.922;77;;;;;;;;;;;;;;
05.12.2021 12:57:54.969;77;;;;;;;;;;;;;;
05.12.2021 12:58:00.594;;61,8;;;;;;;;;;;;;
05.12.2021 12:58:01.781;;;;279;;;;;;;;;;;
05.12.2021 12:58:03.797;;;;;;;;281;;;;;;;
05.12.2021 12:58:16.157;;61,8;;;;;;;;;0,9940;1,2011;;62;
05.12.2021 12:59:15.672;;;84,7;;;;;;;;;;;;
05.12.2021 12:59:27.157;;;84,8;;;;;;;;;;;;
05.12.2021 12:59:34.938;78;;;;;;;;;;;;;;
05.12.2021 12:59:37.344;;;;;;;;;84,87;;;;;;
05.12.2021 13:00:22.985;;;;;;;;;;;;;;62;
05.12.2021 13:00:24.438;;;;;78,9;;;;;;;;;;
05.12.2021 13:00:24.923;;;;;79,0;;;;;;;;;;
05.12.2021 13:01:00.519;;61,6;;;;;;;;;;;;;
05.12.2021 13:01:01.800;;;;284;;;;;;;;;;;
05.12.2021 13:01:12.941;;;;;;286;;;;;;;;;
05.12.2021 13:01:22.675;;;84,4;;;;;;;;;;;;
05.12.2021 13:01:24.925;77;;;;78,5;;;;;;;;;;
05.12.2021 13:01:25.784;;;;;;;;282;;;;;;;
05.12.2021 13:01:28.847;;;;;;;;;84,38;;;;;;
05.12.2021 13:01:31.784;;;;;;;;282;;;;;;;
05.12.2021 13:01:42.862;;;;280;;;;;;;;;;;
05.12.2021 13:01:42.941;;;;;;281;;;;;;;;;
05.12.2021 13:01:43.847;;;;;;;;;84,41;;;;;;
05.12.2021 13:01:44.847;;;;;;;;;84,41;;;;;;
05.12.2021 13:01:45.472;;;;;;281;;;;;;;;;
05.12.2021 13:01:53.284;;;;;;;;282;;;;;;;
05.12.2021 13:01:54.175;;;;;;;77,2;;;;;;;;
05.12.2021 13:01:55.191;;;;;;;77,0;;;;;;;;
05.12.2021 13:02:02.284;;;;280;;;;;;;;;;;
05.12.2021 13:02:07.784;;;;280;;;;;;;;;;;
05.12.2021 13:02:11.784;;;;;;;;278;;;;;;;
05.12.2021 13:02:13.347;;;;;;;;;84,38;;;;;;
05.12.2021 13:02:40.191;;;84,5;;;;;;;;;;;;
05.12.2021 13:02:47.073;;;;;;;;;;13390;;;;;
05.12.2021 13:03:12.175;;;84,8;;;;;;;;;;;;
05.12.2021 13:03:13.941;;;;;;279;;;;;;;;;
05.12.2021 13:03:35.676;;;;;;;77,5;;;;;;;;
05.12.2021 13:04:20.350;;;;;;;;;84,91;;;;;;
05.12.2021 13:04:34.412;77;;;;;;;;;;;;;;
05.12.2021 13:04:34.928;78;;;;;;;;;;;;;;
05.12.2021 13:04:43.710;;;;;;;;;;;;;93,1;;
05.12.2021 13:04:48.788;;;;284;;;;;;;;;;;
05.12.2021 13:05:01.023;;;84,4;;;;;;;;;;;;
05.12.2021 13:05:04.913;77;;;;;;;;;;;;;;
05.12.2021 13:05:13.429;;;;;;282;;;;;;;;;
05.12.2021 13:05:38.163;;;84,7;;;;;;;;;;;;
05.12.2021 13:05:41.273;;;;;;;;282;;;;;;;
05.12.2021 13:05:47.288;;;;;;;;282;;;;;;;
05.12.2021 13:05:48.288;;;;280;;;;;;;;;;;
05.12.2021 13:05:48.351;;;;;;;;;84,75;;;;;;
05.12.2021 13:05:48.429;;;;;;280;;;;;;;;;
05.12.2021 13:05:49.445;;;;;;280;;;;;;;;;
05.12.2021 13:05:52.788;;;;;;;;282;;;;;;;
05.12.2021 13:05:52.945;;;;;;282;;;;;;;;;
05.12.2021 13:05:53.351;;;;;;;;;84,75;;;;;;
05.12.2021 13:05:53.773;;;;280;;;;;;;;;;;
05.12.2021 13:06:33.920;77;;;;;;;;;;;;;;
05.12.2021 13:06:34.920;78;;;;;;;;;;;;;;
05.12.2021 13:06:36.326;;;;;;;;;;;;;93,1;;
05.12.2021 13:06:43.295;;;;284;;;;;;;;;;;
05.12.2021 13:06:49.670;;;84,6;;;;;;;;;;;;
05.12.2021 13:07:04.920;77;;;;;;;;;;;;;;
05.12.2021 13:07:14.779;;;;;;;;282;;;;;;;
05.12.2021 13:07:34.670;;;;;;;77,1;;;;;;;;
05.12.2021 13:07:35.186;;;;;;;77,0;;;;;;;;
05.12.2021 13:07:45.279;;;;280;;;;;;;;;;;
05.12.2021 13:07:46.170;;;84,4;;;;;;;;;;;;
05.12.2021 13:07:47.073;;;;;;;;;;13374;;;;;
05.12.2021 13:07:47.279;;;;;;;;278;;;;;;;
05.12.2021 13:08:15.561;;61,6;;;;;;;;;0,9940;1,2010;;62;
05.12.2021 13:08:27.842;;;;;;;;;84,27;;;;;;
05.12.2021 13:09:03.922;;;;;78,4;;;;;;;;;;
05.12.2021 13:09:05.422;;;;;78,0;;;;;;;;;;
05.12.2021 13:09:15.813;;61,7;;;;;;;;;;;;;
05.12.2021 13:09:23.813;;;;;;;;;;;;;;62;
05.12.2021 13:09:47.282;;;;;;;;278;;;;;;;
05.12.2021 13:09:52.876;;;;;;;;;84,37;;;;;;
05.12.2021 13:09:53.782;;;;280;;;;;;;;;;;
05.12.2021 13:09:53.938;;;;;;276;;;;;;;;;
05.12.2021 13:09:54.376;;;;;;;;;84,37;;;;;;
05.12.2021 13:09:54.782;;;;;;;;278;;;;;;;
05.12.2021 13:09:54.938;;;;;;277;;;;;;;;;
05.12.2021 13:09:56.797;;;;280;;;;;;;;;;;
05.12.2021 13:09:58.376;;;;;;;;;84,36;;;;;;
05.12.2021 13:09:58.813;;61,8;;;;;;;;;;;;;
05.12.2021 13:10:03.922;77;;;;;;;;;;;;;;
05.12.2021 13:10:04.313;;;;;;;;;;;;;;62;
05.12.2021 13:10:05.422;77;;;;;;;;;;;;;;
05.12.2021 13:10:12.298;;;;276;;;;;;;;;;;
05.12.2021 13:10:31.298;;;;;;;;278;;;;;;;
05.12.2021 13:10:38.673;;;84,5;;;;;;;;;;;;
05.12.2021 13:10:42.298;;;;;;;;278;;;;;;;
05.12.2021 13:11:24.441;;;;;;276;;;;;;;;;
05.12.2021 13:11:47.315;;;;;;;;;;;;;;63;
05.12.2021 13:11:50.815;;62,1;;;;;;;;;;;;;
05.12.2021 13:12:04.424;77;;;;;;;;;;;;;;
05.12.2021 13:12:15.784;;;;280;;;;;;;;;;;
05.12.2021 13:12:47.073;;;;;;;;;;13311;;;;;
05.12.2021 13:12:54.424;;;;;78,3;;;;;;;;;;
05.12.2021 13:12:54.924;;;;;78,5;;;;;;;;;;
05.12.2021 13:13:03.175;;;84,9;;;;;;;;;;;;
05.12.2021 13:13:09.862;;;;;;;;;84,91;;;;;;
05.12.2021 13:13:31.940;;;;;;282;;;;;;;;;
05.12.2021 13:13:47.284;;;;;;;;278;;;;;;;
05.12.2021 13:13:56.300;;;;280;;;;;;;;;;;
05.12.2021 13:13:58.362;;;;;;;;;84,87;;;;;;
05.12.2021 13:13:58.456;;;;;;280;;;;;;;;;
05.12.2021 13:13:58.815;;;;;;;;;;;;;;63;
05.12.2021 13:13:58.862;;;;;;;;;84,88;;;;;;
05.12.2021 13:13:58.956;;;;;;282;;;;;;;;;
05.12.2021 13:13:59.300;;;;;;;;278;;;;;;;
05.12.2021 13:14:02.300;;;;280;;;;;;;;;;;
05.12.2021 13:14:10.862;;;;;;;;;84,93;;;;;;
05.12.2021 13:14:12.815;;62,0;;;;;;;;;;;;;
05.12.2021 13:14:24.675;;;;;;;77,4;;;;;;;;
05.12.2021 13:14:25.175;;;;;;;77,5;;;;;;;;
05.12.2021 13:14:28.284;;;;280;;;;;;;;;;;
05.12.2021 13:14:33.175;;;84,8;;;;;;;;;;;;
05.12.2021 13:14:42.800;;;;;;;;282;;;;;;;
05.12.2021 13:15:55.192;;;;;;;77,0;;;;;;;;
05.12.2021 13:16:01.285;;;;;;;;278;;;;;;;
05.12.2021 13:16:09.801;;;;280;;;;;;;;;;;
05.12.2021 13:16:36.379;;;;;;;;;;;;;93,0;;
05.12.2021 13:17:22.442;;;;;;282;;;;;;;;;
05.12.2021 13:17:33.927;;;;;78,4;;;;;;;;;;
05.12.2021 13:17:35.412;;;;;78,0;;;;;;;;;;
05.12.2021 13:17:36.162;;;84,3;;;;;;;;;;;;
05.12.2021 13:17:39.850;;;;;;;;;84,30;;;;;;
05.12.2021 13:17:39.943;;;;;;276;;;;;;;;;
05.12.2021 13:17:42.803;;;;;;;;;;;;;;62;
05.12.2021 13:17:47.073;;;;;;;;;;13355;;;;;
05.12.2021 13:17:55.803;;61,5;;;;;;;;;;;;;
05.12.2021 13:17:59.272;;;;;;;;278;;;;;;;
05.12.2021 13:18:02.287;;;;280;;;;;;;;;;;
05.12.2021 13:18:02.928;;;;;;279;;;;;;;;;
05.12.2021 13:18:03.350;;;;;;;;;84,36;;;;;;
05.12.2021 13:18:03.928;;;;;;277;;;;;;;;;
05.12.2021 13:18:04.350;;;;;;;;;84,35;;;;;;
05.12.2021 13:18:06.772;;;;;;;;279;;;;;;;
05.12.2021 13:18:07.428;;;;;;279;;;;;;;;;
05.12.2021 13:18:11.287;;;;280;;;;;;;;;;;
05.12.2021 13:18:15.584;;61,4;;;;;;;;;0,9940;1,2007;;62;
05.12.2021 13:18:17.287;;;;280;;;;;;;;;;;
05.12.2021 13:18:22.147;;;84,2;;;;;;;;;;;;
05.12.2021 13:18:33.912;77;;;;;;;;;;;;;;
05.12.2021 13:18:34.912;77;;;;;;;;;;;;;;
05.12.2021 13:18:40.787;;;;276;;;;;;;;;;;
05.12.2021 13:18:50.834;;;;;;;;;84,11;;;;;;
05.12.2021 13:20:04.178;;;;;;;76,9;;;;;;;;
05.12.2021 13:20:05.162;;;;;;;76,5;;;;;;;;
05.12.2021 13:20:12.819;;61,2;;;;;;;;;;;;;
05.12.2021 13:20:19.790;;;;;;;;274;;;;;;;
05.12.2021 13:20:24.415;;;;;77,6;;;;;;;;;;
